opeid6,name,VA_earnings,VA_condearnings,VA_emp,VA_gainfulemp
26110,Heritage College-Denver,-1237.4481,-5477.8491,.11964682,.098959543
26122,Marinello Schools of Beauty-Provo,-3604.8779,-5668.041,.059646275,.050839145
26127,The Salon Professional Academy-Melbourne,1278.5726,-3566.8555,.13648795,.073640525
26128,Los Angeles Recording School,1898.4084,-1778.9276,.11210985,.15469451
26130,Pinnacle Career Institute-Lawrence,4258.7129,421.37247,.14778166,.16157314
26142,Miller-Motte Technical College-Clarksville,4257.2471,-270.44797,.15852323,.16491354
26149,Sanford-Brown Institute-White Plains,6711.9673,1145.8385,.16853671,.23251911
26150,Sanford-Brown College-Dallas,7888.4521,1674.9365,.17926669,.24420419
26154,Star Career Academy-Philadelphia,3358.1245,-1680.9974,.15747714,.15196924
26162,Brown Mackie College-Findlay,5732.4937,1174.5748,.15073423,.22553116
26164,Sanford-Brown Institute-Jacksonville,4498.6377,-862.55383,.16076353,.20069747
26166,Shear Ego International School of Hair Design,-811.99756,-5434.1729,.11592755,.019425128
26167,Le Cordon Bleu College of Culinary Arts-Scottsdale,1853.9229,-4006.6365,.14860211,.14049654
26170,Continental School of Beauty Culture-Olean,-1456.1375,-5061.6128,.10274683,.029109355
26175,Altierus Career College-Woodbridge,-1500.0449,-5771.1323,.12068526,.10356104
26184,Michigan Career and Technical Institute,2430.749,-492.06104,.1058603,.13423896
26192,Denham Springs Beauty School,-1503.9742,-5949.8398,.099829167,.036817379
26200,Sandusky Career Center,5973.9565,2380.9768,.14876385,.17213577
26213,Academy of Cosmetology,1730.6774,-2519.7212,.12113574,.065434627
26215,Career College of Northern Nevada,2519.1331,-1388.2336,.1361066,.18585329
26236,Paradise Valley Community College,8548.9463,4358.5352,.15941146,.2617991
26238,Cortiva Institute-Scottsdale,2084.7083,-3457.0977,.15912233,.14227267
30020,Hairmasters Institute of Cosmetology,-895.58093,-5295.2891,.10579859,.018472545
30025,J F Ingram State Technical College,5805.0166,2653.0073,.1409483,.16028003
30032,Everest Institute-Kendall,6162.3047,1321.0693,.16030101,.24207191
30036,William T McFatter Technical College,9444.2539,5929.6538,.1473854,.25782102
30040,Final Touch Beauty School,-381.54337,-5236.5137,.12037699,.02223995
30050,Hair Academy of Safford,-910.80847,-5832.6963,.11703297,.016253406
30051,Arkansas Beauty School-Little Rock,-1220.3171,-5688.3379,.10730119,.012552873
30057,Detroit Business Institute-Downriver,4627.8633,-726.26086,.16915731,.16177346
30068,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,2022.1473,-3097.5791,.15236728,.16691548
30071,Hot Springs Beauty College,-1239.1992,-5482.7842,.10899968,.011711253
30076,Arkansas Beauty School,-1165.7866,-5737.9814,.10617042,.016725779
30079,Gallipolis Career College,4646.7207,1172.6993,.13305038,.15354246
30086,Florida College of Natural Health-Pompano Beach,115.39964,-4596.8032,.1354356,.13235961
30087,Southwest Technology Center,9015.2051,6091.543,.15138042,.2440317
30088,Franklin Academy,-1124.6453,-5615.3325,.10848374,.017124631
30094,SW School of Business and Technical Careers-Cosmetology,-755.7663,-5184.7407,.10526435,.053429924
30095,Winston Salem Barber School,900.07098,-3510.2656,.1106495,.059452672
30106,Virginia College-Birmingham,6205.9834,1466.1423,.16444382,.21203844
30107,Paul Mitchell the School-Roanoke,135.58386,-4655.9951,.11936995,.036464263
30108,Fortis Institute-Erie,5694.2368,1163.1967,.16063243,.18411601
30115,Fortis Institute-Forty Fort,4183.8496,983.85242,.14427282,.18038888
30118,UCAS University of Cosmetology Arts & Sciences,-1324.9275,-5991.4448,.11944368,.031529687
30121,Remington College-Colorado Springs Campus,4466.3442,-680.14783,.16792779,.19244233
30123,ASM Beauty World Academy,886.83655,-4147.0581,.115412,.03715672
30125,New Wave Hair Academy,1201.5096,-3891.3406,.13627107,.030429272
30151,Community Services Division-Alliance City,5187.6582,2561.8025,.1188629,.14941545
30153,EHOVE Career Center,7395.3208,3356.8965,.14995295,.20047097
30185,Bene's Career Academy,-1752.1407,-5665.3755,.10445187,.036045052
30198,PCI Health Training Center,5081.9565,-772.47577,.17243527,.20255277
30215,SW School of Business and Technical Careers,-602.63879,-5270.7383,.1116282,.035873696
30226,Le Cordon Bleu College of Culinary Arts-Portland,60.443153,-4415.7559,.13047379,.12965669
30234,Arkansas College of Barbering and Hair Design,-1563.4845,-5922.3428,.10021804,.014987102
30235,Camelot College,897.50507,-2944.479,.11571776,.077785626
30237,Madison Adult Career Center,6047.418,2656.8347,.14829843,.17903745
30238,Aims Academy,-1823.9331,-6562.9868,.12088335,.0020101354
30243,Valley Beauty School,1873.4038,-2161.0647,.12740475,.06590005
30247,Stillwater Beauty Academy,-1393.5903,-5845.3164,.10252425,.0013217061
30249,Tennessee Academy of Cosmetology-Shelby Drive,-367.31506,-5340.5654,.1196458,.025471371
30250,Texas College of Cosmetology-Abilene,119.91475,-4072.0208,.117591,.044703379
30262,Heads West Kentucky Beauty College,-429.31747,-4833.2178,.10874071,.027339151
30265,Remington College-Dallas Campus,4816.9268,-1041.2081,.16793634,.20150669
30271,Fairview Beauty Academy,-366.99744,-4986.6196,.11474868,.032304477
30272,Blades School of Hair Design,-476.30698,-4760.8145,.1034651,.058718316
30273,Blalock's Professional Beauty College,-1088.0913,-5703.4551,.11313801,.016353371
30274,Xenon International Academy-Denver,-2563.3286,-5869.4922,.087341137,.041770399
30285,Lawton Career Institute-Oak Park Campus,3961.8196,-1445.6779,.15488996,.15580092
30288,American National College,-539.64453,-5800.8154,.11902135,.018469334
30290,North Metro Technical College,9055.1074,4978.7686,.16823898,.20146127
30292,Nutek Academy of Beauty Inc,-100.58807,-4547.2666,.11050801,.037321433
30296,Pomona Unified School District Adult and Career Education,2349.8389,-1979.3629,.13086112,.11702832
30299,Consolidated School of Business-Lancaster,3028.8721,-754.3916,.13218759,.1781656
30300,Ogeechee Technical College,7580.6182,3297.9219,.1745028,.20856349
30306,Utah College of Massage Therapy-Salt Lake City,-532.55011,-3944.9829,.1107505,.11932021
30307,Oklahoma School of Photography,3077.5305,-1620.0365,.12478822,.13087276
30308,American Broadcasting School-Oklahoma City,606.33191,-3777.75,.1306143,.11396374
30313,Xenon International Academy-Kansas City,-1627.0671,-5336.832,.092430606,.026150635
30314,Sanford-Brown College-Online,97.314384,-4223.7168,.11933657,.14448369
30321,Altamaha Technical College,7242.1069,3907.4341,.15542015,.1805231
30324,KC's School of Hair Design,-230.82904,-4574.708,.10637512,.038954437
30325,Alabama State College of Barber Styling,224.10098,-4409.4014,.12076623,.041611139
30340,Heald College-Salinas,4860.917,-784.39618,.16211766,.21754254
30345,Owensboro Community and Technical College,8480.3887,3898.8333,.17175025,.22752997
30352,Tint School of Makeup and Cosmetology-Dallas,295.51254,-5363.7104,.12868562,.0042024697
30353,Southern Careers Institute-Austin,2550.0298,-2958.7002,.15028489,.11438877
30357,Las Positas College,8289.1123,4356.1714,.14313479,.23195623
30358,Heritage Institute-Jacksonville,2355.3005,-2343.7732,.1466102,.15236381
30359,National Aviation Academy of Tampa Bay,7207.2344,3274.6477,.12977198,.18537764
30399,Fremont College,5472.4722,1013.866,.14327104,.22791304
30424,Lebanon Technology and Career Center,7323.4443,4063.5911,.15271647,.19605561
30425,Carrington College-Portland,3899.501,-304.06073,.15037505,.20367335
30427,Laurus Technical Institute,3317.0237,-937.18292,.14601399,.142804
30432,Brightwood College-Las Vegas,3283.5347,-1283.262,.14604734,.18861404
30445,Kaplan College-Panorama City,5812.7002,193.61276,.17060748,.22917134
30511,Chisholm Trail Technology Center,5645.4546,2177.7063,.13558929,.17774591
30514,Auburn Career Center,8431.4824,4836.2451,.16543061,.22352237
30515,U S Grant Joint Vocational School,8790.8711,4634.3394,.17228359,.22686397
30523,Kenneth Shuler School of Cosmetology-North Augusta,-413.35242,-5040.5083,.11172391,.024494581
30541,Royale College of Beauty and Barbering,-3373.082,-8639.4014,.098675504,.0018274765
30542,Fortis College-Miami,4819.0723,229.41843,.15924872,.20547883
30614,Ascension College,4080.6458,-843.2868,.16229947,.14213972
30618,Star College of Cosmetology 2,53.308254,-4603.5215,.12115525,.023841728
30623,Westech College,2467.6152,-2140.8679,.13854727,.15789314
30624,Mt. Diablo Adult Education-Mt. Diablo USD,6502.7031,3167.6301,.14491439,.2188433
30627,Platt College-Los Angeles,4246.7241,-1110.985,.1552906,.23015729
30633,NorthWest Arkansas Community College,10044.45,7175.0952,.13763151,.24127661
30644,Regency Beauty Institute-Winston-Salem,-559.08514,-5277.8374,.11655129,.045990229
30649,Aaron's Academy of Beauty,-1087.8472,-5763.3047,.10421424,.020945475
30650,Paul Mitchell the School-Richland,-390.01016,-4701.0283,.10755304,.060490768
30651,ABC Beauty College Inc,-1059.7051,-5709.9829,.11560763,.016798222
30653,Paul Mitchell the School-Bradley,-801.97052,-4779.8174,.10194414,.058374897
30658,Ohio Institute of Health Careers,4436.106,-712.8551,.16978545,.18590926
30663,Bryan University,3813.7346,421.82581,.13654499,.14348175
30665,Southeastern Technical College,8492.2695,3745.0574,.18905172,.20822735
30666,Bay Mills Community College,7595.6431,4522.1274,.15585136,.20062737
30667,Ailano School of Cosmetology,-828.51385,-5366.4243,.10581864,.025082424
30669,Intellitec College-Grand Junction,2601.3818,-1044.8387,.13880995,.15146333
30670,Antonelli Medical and Professional Institute,3548.9749,-1639.4922,.15308702,.16688576
30674,Baldwin Park Adult & Community Education,4839.0488,376.2673,.13927718,.15123966
30675,Institute of Technology,3759.646,-2461.7517,.16810153,.1773461
30676,Raphael's School of Beauty Culture Inc-Boardman,1223.1815,-3279.9126,.13459769,.070369244
30686,Applied Technology Services,11450.569,7127.4761,.17834064,.27898639
30695,Sage College,5365.8569,-57.197639,.15363076,.18954068
30702,Central College of Cosmetology,-1092.3442,-5657.3887,.10884116,.019996252
30704,ITT Technical Institute-San Bernardino,8107.9277,3486.5251,.16372529,.26874125
30714,ITT Technical Institute-San Antonio,5337.7939,756.76935,.13534394,.16696388
30716,College of Business and Technology-Main Campus,3378.3643,-1122.9956,.14366098,.18071634
30718,ITT Technical Institute-Spokane Valley,9787.5957,4387.417,.16679975,.22957757
30722,Chandler-Gilbert Community College,11494.163,7285.4233,.16481987,.28459543
30723,Everest College-Ontario,2065.7124,-3303.6345,.14121108,.17848964
30724,All-State Career School-Pittsburgh,2382.6023,-1711.9136,.12135704,.12396283
30728,Dallas County Technical Center,8597.1211,4995.439,.14366986,.23305805
30734,ITT Technical Institute-Knoxville,6616.9307,2300.825,.13907324,.20910804
30744,Phagans Newport Academy of Cosmetology Careers,-775.70367,-5091.2036,.10290407,.053142648
30745,East West College of the Healing Arts,3708.478,-895.6073,.14722463,.13711748
30749,Martinez Adult Education,8972.6533,5160.4868,.16481298,.22405201
30752,Twin City Beauty College,-1783.7338,-6194.5449,.11293984,.023419896
30754,ICC Technical Institute,17.661673,-5752.1934,.13278364,-.0080510518
30764,The Bryman School of Arizona,3643.8135,-2106.6453,.16875848,.20417848
30765,Fayette Institute of Technology,8462.7734,5180.8501,.15347195,.22615269
30772,Paul Mitchell the School-Missouri Columbia,-1587.6844,-6060.1357,.10130142,-.0019823718
30776,Empire Beauty School-Green Bay,-697.17871,-4383.3276,.10550681,.060474295
30780,Miami Media School,4094.3076,-992.98914,.14919224,.1744857
30784,Cameo Beauty Academy,-1461.1274,-5277.7207,.098210141,.026883839
30785,Technical Institute of Cosmetology Arts and Sciences,-1041.2533,-5677.7715,.11055103,.019749107
30792,Westwood College-Dupage,3371.3608,-1029.2029,.1359458,.20549347
30798,George T Baker Aviation Technical College,9513.5293,5904.6396,.15103781,.23769248
30799,City College-Altamonte Springs,4185.9502,-261.89612,.15905109,.17748791
30800,Newport School of Hairdressing-Main Campus,-1037.3167,-5671.3809,.11220275,.012147515
30815,Southeastern Beauty School-Columbus North Lumpkin,-302.60474,-4415.2964,.10551564,.039635532
30819,YTI Career Institute-Altoona,5001.1201,1271.4807,.14648896,.17606145
30821,Myotherapy College of Utah,2400.814,-1898.484,.14691447,.10386969
30829,Rosel School of Cosmetology,-1353.0189,-6820.561,.11717957,.0036172881
30830,Ozarks Technical Community College,8719.4541,5197.3677,.15893945,.24232799
30837,Galen College of Nursing-Louisville,11594.359,6538.2466,.17801516,.26522744
30838,Heartland Community College,8707.2314,4495.1787,.16672853,.23066767
30842,Valley College-Princeton,4012.1147,-323.85141,.1553812,.14585057
30844,Valley College-Beckley,5866.0317,1631.9165,.17394391,.18104276
30847,Ventura Adult and Continuing Education,4137.8447,810.81451,.12320828,.22074829
30848,Delaware Area Career Center,8237.3525,4193.0537,.15795125,.21316834
30874,ITT Technical Institute-Torrance,6623.0283,2137.2888,.14256465,.21909989
30875,ITT Technical Institute-Greenfield,6792.8096,2545.1941,.13999169,.21007188
30876,ITT Technical Institute-Lake Mary,7195.6563,3041.8721,.14871216,.23040567
30882,Carson City Beauty Academy,1571.5585,-3235.4456,.14266215,.068239786
30883,Academy of Cosmetology,350.29251,-4434.7539,.12499885,.037377145
30885,New York International Beauty School Ltd,846.07111,-4545.6265,.13706848,.033144571
30891,Georgia Institute of Cosmetology,-99.60437,-4355.5376,.11593843,.038116757
30892,Nouvelle Institute,-751.57019,-6617.5522,.12052223,.014834757
30897,Career Institute of Health and Technology,8284.6035,3845.2202,.13949989,.19054477
30900,Sharps Academy of Hair Styling,-1077.6724,-5761.2544,.11411961,.015952149
30906,Cobb Beauty College Inc,-395.7114,-4852.1494,.11174534,.037907671
30927,Skyline College-Roanoke,7091.6196,2801.53,.16564003,.217544
30944,Marinello Schools of Beauty-Sacramento,-848.43372,-5656.9019,.11334365,.045224037
30951,Gretna College School of Allied Health,3994.0349,232.11887,.14388898,.14190799
30955,ASA College,7227.0083,929.198,.18114585,.21978857
30956,Ohio Technical Center at Vantage Career Center,10009.568,6036.7739,.16111907,.26201653
30962,Charles Stuart School of Diamond Setting,3348.2869,-640.05463,.1219373,.12047618
30963,Fortis Institute-Mulberry,4724.769,120.7492,.15431957,.16706535
30964,Leech Lake Tribal College,5282.1992,1661.1024,.14264114,.15595193
30965,Springfield Beauty Academy,-1075.6304,-6617.6069,.131779,.023175303
30972,Aesthetics Institute of Cosmetology,-1659.9658,-6089.0859,.10662614,.034921762
30977,Central California School of Continuing Education,8868.4209,4031.823,.1573527,.21994182
30978,Carsten Institute of Cosmetology,-3490.3032,-7695.436,.095826402,.036888894
30980,St. John's College-Department of Nursing,4445.5244,-170.82582,.14863741,.18103231
30983,Putnam Career and Technical Center,7808.6655,4334.9985,.14179008,.21375401
30986,Career Technology Center of Lackawanna County,10949.121,7217.9678,.16891497,.28287715
30987,Milan Institute-Palm Desert,1045.0885,-4374.0996,.15294111,.12746218
30990,Cortiva Institute-Seattle,2152.1936,-2567.7397,.14422601,.13535266
30992,Mountaineer Beauty College,585.67267,-3936.0151,.11266549,.042936832
30997,Cain's Barber College Inc,-600.19,-4123.9712,.097076476,.061157595
30998,Illinois School of Health Careers-Chicago Campus,5978.4761,479.68008,.17409165,.20460975
31001,Paramount Beauty Academy,-799.87274,-5163.8374,.10623012,.058573235
31004,Coconino Community College,9799.7881,5871.6968,.17440581,.28519189
31007,Carroll Community College,7457.1572,4084.2334,.13593139,.22512145
31008,Big Bend Technical College,7176.0557,3228.1426,.16146038,.18925847
31010,New Dimensions School of Hair Design,-984.44324,-5531.9458,.10744351,.019997222
31014,Forbes Road Career and Technology Center,5998.2334,2174.1924,.13772306,.18244694
31021,Morgantown Beauty College Inc,2768.6824,-1884.3835,.1473752,.098244198
31033,Jna Institute of Culinary Arts,482.89343,-4261.3037,.12338623,.077224731
31034,South Texas College,11737.593,5843.9565,.1930486,.29638541
31035,Mr Jim's College of Cosmetology,1810.2179,-2587.27,.12450315,.063261122
31037,Adirondack Beauty School,85.040726,-4285.082,.11179293,.039899956
31038,Southern School of Beauty Inc,-1102.5435,-5008.2925,.096352704,.034680996
31047,Texas College of Cosmetology-San Angelo,-979.55322,-5880.8936,.1180935,.01191841
31049,Sullivan County BOCES-Practical Nursing Program,10683.764,6735.9165,.16885209,.27430192
31054,Cleveland Municipal School District Adult and Continuing Education,4158.6548,1138.0437,.12505375,.12132904
31060,Missouri State University-West Plains,9637.4727,5424.793,.19126311,.28986648
31082,Francois D College of Hair Skin and Nails,-1766.7655,-5929.4077,.10636686,.031977564
31086,Compu-Med Vocational Careers Corp,4115.103,-1236.1313,.15146287,.088407859
31087,American National College,97.892998,-5226.1787,.12385859,.061420359
31097,Houghton Lake Institute of Cosmetology,-1525.2782,-6060.0088,.10664616,.035311092
